date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:30:30	6809/6809	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Dec%202025%2005:45:03%20GMT	https://sacred-texts.com/isl/bukhari/bh2/bh2_230.htm	C:/DK-SITES/islam/sacred-texts.com/isl/bukhari/bh2/bh2_230.html	(from https://sacred-texts.com/isl/bukhari/bh2/index.htm)
17:30:31	6677/6677	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Dec%202025%2005:45:03%20GMT	https://sacred-texts.com/isl/bukhari/bh2/bh2_231.htm	C:/DK-SITES/islam/sacred-texts.com/isl/bukhari/bh2/bh2_231.html	(from https://sacred-texts.com/isl/bukhari/bh2/index.htm)
17:30:32	6490/6490	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Dec%202025%2005:45:03%20GMT	https://sacred-texts.com/isl/bukhari/bh2/bh2_232.htm	C:/DK-SITES/islam/sacred-texts.com/isl/bukhari/bh2/bh2_232.html	(from https://sacred-texts.com/isl/bukhari/bh2/index.htm)
17:30:32	6512/6512	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Dec%202025%2005:45:03%20GMT	https://sacred-texts.com/isl/bukhari/bh2/bh2_233.htm	C:/DK-SITES/islam/sacred-texts.com/isl/bukhari/bh2/bh2_233.html	(from https://sacred-texts.com/isl/bukhari/bh2/index.htm)
17:30:32	6783/6783	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Dec%202025%2005:45:03%20GMT	https://sacred-texts.com/isl/bukhari/bh2/bh2_234.htm	C:/DK-SITES/islam/sacred-texts.com/isl/bukhari/bh2/bh2_234.html	(from https://sacred-texts.com/isl/bukhari/bh2/index.htm)
17:30:33	6664/6664	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Dec%202025%2005:45:03%20GMT	https://sacred-texts.com/isl/bukhari/bh2/bh2_235.htm	C:/DK-SITES/islam/sacred-texts.com/isl/bukhari/bh2/bh2_235.html	(from https://sacred-texts.com/isl/bukhari/bh2/index.htm)
17:30:34	6517/6517	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Dec%202025%2005:45:03%20GMT	https://sacred-texts.com/isl/bukhari/bh2/bh2_236.htm	C:/DK-SITES/islam/sacred-texts.com/isl/bukhari/bh2/bh2_236.html	(from https://sacred-texts.com/isl/bukhari/bh2/index.htm)
17:30:34	6700/6700	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Dec%202025%2005:45:03%20GMT	https://sacred-texts.com/isl/bukhari/bh2/bh2_237.htm	C:/DK-SITES/islam/sacred-texts.com/isl/bukhari/bh2/bh2_237.html	(from https://sacred-texts.com/isl/bukhari/bh2/index.htm)
17:30:35	6484/6484	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Dec%202025%2005:45:03%20GMT	https://sacred-texts.com/isl/bukhari/bh2/bh2_238.htm	C:/DK-SITES/islam/sacred-texts.com/isl/bukhari/bh2/bh2_238.html	(from https://sacred-texts.com/isl/bukhari/bh2/index.htm)
17:30:36	6551/6551	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Dec%202025%2005:45:03%20GMT	https://sacred-texts.com/isl/bukhari/bh2/bh2_239.htm	C:/DK-SITES/islam/sacred-texts.com/isl/bukhari/bh2/bh2_239.html	(from https://sacred-texts.com/isl/bukhari/bh2/index.htm)
17:30:36	6570/6570	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Dec%202025%2005:45:03%20GMT	https://sacred-texts.com/isl/bukhari/bh2/bh2_240.htm	C:/DK-SITES/islam/sacred-texts.com/isl/bukhari/bh2/bh2_240.html	(from https://sacred-texts.com/isl/bukhari/bh2/index.htm)
17:30:37	6858/6858	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Dec%202025%2005:45:03%20GMT	https://sacred-texts.com/isl/bukhari/bh2/bh2_241.htm	C:/DK-SITES/islam/sacred-texts.com/isl/bukhari/bh2/bh2_241.html	(from https://sacred-texts.com/isl/bukhari/bh2/index.htm)
17:30:38	6923/6923	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Dec%202025%2005:45:03%20GMT	https://sacred-texts.com/isl/bukhari/bh2/bh2_242.htm	C:/DK-SITES/islam/sacred-texts.com/isl/bukhari/bh2/bh2_242.html	(from https://sacred-texts.com/isl/bukhari/bh2/index.htm)
17:30:38	6610/6610	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Dec%202025%2005:45:03%20GMT	https://sacred-texts.com/isl/bukhari/bh2/bh2_243.htm	C:/DK-SITES/islam/sacred-texts.com/isl/bukhari/bh2/bh2_243.html	(from https://sacred-texts.com/isl/bukhari/bh2/index.htm)
17:30:39	6631/6631	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Dec%202025%2005:45:03%20GMT	https://sacred-texts.com/isl/bukhari/bh2/bh2_244.htm	C:/DK-SITES/islam/sacred-texts.com/isl/bukhari/bh2/bh2_244.html	(from https://sacred-texts.com/isl/bukhari/bh2/index.htm)
17:30:40	6814/6814	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Dec%202025%2005:45:03%20GMT	https://sacred-texts.com/isl/bukhari/bh2/bh2_245.htm	C:/DK-SITES/islam/sacred-texts.com/isl/bukhari/bh2/bh2_245.html	(from https://sacred-texts.com/isl/bukhari/bh2/index.htm)
17:30:41	6807/6807	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Dec%202025%2005:45:03%20GMT	https://sacred-texts.com/isl/bukhari/bh2/bh2_246.htm	C:/DK-SITES/islam/sacred-texts.com/isl/bukhari/bh2/bh2_246.html	(from https://sacred-texts.com/isl/bukhari/bh2/index.htm)
17:30:41	6986/6986	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Dec%202025%2005:45:03%20GMT	https://sacred-texts.com/isl/bukhari/bh2/bh2_247.htm	C:/DK-SITES/islam/sacred-texts.com/isl/bukhari/bh2/bh2_247.html	(from https://sacred-texts.com/isl/bukhari/bh2/index.htm)
17:30:42	6686/6686	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Dec%202025%2005:45:03%20GMT	https://sacred-texts.com/isl/bukhari/bh2/bh2_248.htm	C:/DK-SITES/islam/sacred-texts.com/isl/bukhari/bh2/bh2_248.html	(from https://sacred-texts.com/isl/bukhari/bh2/index.htm)
17:30:43	6765/6765	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Dec%202025%2005:45:03%20GMT	https://sacred-texts.com/isl/bukhari/bh2/bh2_249.htm	C:/DK-SITES/islam/sacred-texts.com/isl/bukhari/bh2/bh2_249.html	(from https://sacred-texts.com/isl/bukhari/bh2/index.htm)
17:30:43	6776/6776	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Dec%202025%2005:45:03%20GMT	https://sacred-texts.com/isl/bukhari/bh2/bh2_250.htm	C:/DK-SITES/islam/sacred-texts.com/isl/bukhari/bh2/bh2_250.html	(from https://sacred-texts.com/isl/bukhari/bh2/index.htm)
17:30:44	6854/6854	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Dec%202025%2005:45:03%20GMT	https://sacred-texts.com/isl/bukhari/bh2/bh2_251.htm	C:/DK-SITES/islam/sacred-texts.com/isl/bukhari/bh2/bh2_251.html	(from https://sacred-texts.com/isl/bukhari/bh2/index.htm)
17:30:45	6703/6703	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Dec%202025%2005:45:03%20GMT	https://sacred-texts.com/isl/bukhari/bh2/bh2_252.htm	C:/DK-SITES/islam/sacred-texts.com/isl/bukhari/bh2/bh2_252.html	(from https://sacred-texts.com/isl/bukhari/bh2/index.htm)
17:30:45	7269/7269	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Dec%202025%2005:45:03%20GMT	https://sacred-texts.com/isl/bukhari/bh2/bh2_253.htm	C:/DK-SITES/islam/sacred-texts.com/isl/bukhari/bh2/bh2_253.html	(from https://sacred-texts.com/isl/bukhari/bh2/index.htm)
17:30:46	6848/6848	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Dec%202025%2005:45:03%20GMT	https://sacred-texts.com/isl/bukhari/bh2/bh2_254.htm	C:/DK-SITES/islam/sacred-texts.com/isl/bukhari/bh2/bh2_254.html	(from https://sacred-texts.com/isl/bukhari/bh2/index.htm)
17:30:47	7291/7291	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Dec%202025%2005:45:03%20GMT	https://sacred-texts.com/isl/bukhari/bh2/bh2_255.htm	C:/DK-SITES/islam/sacred-texts.com/isl/bukhari/bh2/bh2_255.html	(from https://sacred-texts.com/isl/bukhari/bh2/index.htm)
17:30:47	6791/6791	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Dec%202025%2005:45:03%20GMT	https://sacred-texts.com/isl/bukhari/bh2/bh2_256.htm	C:/DK-SITES/islam/sacred-texts.com/isl/bukhari/bh2/bh2_256.html	(from https://sacred-texts.com/isl/bukhari/bh2/index.htm)
17:30:48	6545/6545	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Dec%202025%2005:45:03%20GMT	https://sacred-texts.com/isl/bukhari/bh2/bh2_257.htm	C:/DK-SITES/islam/sacred-texts.com/isl/bukhari/bh2/bh2_257.html	(from https://sacred-texts.com/isl/bukhari/bh2/index.htm)
17:30:48	6619/6619	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Dec%202025%2005:45:03%20GMT	https://sacred-texts.com/isl/bukhari/bh2/bh2_258.htm	C:/DK-SITES/islam/sacred-texts.com/isl/bukhari/bh2/bh2_258.html	(from https://sacred-texts.com/isl/bukhari/bh2/index.htm)
17:30:49	6555/6555	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Dec%202025%2005:45:03%20GMT	https://sacred-texts.com/isl/bukhari/bh2/bh2_259.htm	C:/DK-SITES/islam/sacred-texts.com/isl/bukhari/bh2/bh2_259.html	(from https://sacred-texts.com/isl/bukhari/bh2/index.htm)
17:30:50	6550/6550	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Dec%202025%2005:45:03%20GMT	https://sacred-texts.com/isl/bukhari/bh2/bh2_260.htm	C:/DK-SITES/islam/sacred-texts.com/isl/bukhari/bh2/bh2_260.html	(from https://sacred-texts.com/isl/bukhari/bh2/index.htm)
17:30:50	6612/6612	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Dec%202025%2005:45:03%20GMT	https://sacred-texts.com/isl/bukhari/bh2/bh2_261.htm	C:/DK-SITES/islam/sacred-texts.com/isl/bukhari/bh2/bh2_261.html	(from https://sacred-texts.com/isl/bukhari/bh2/index.htm)
17:30:51	6587/6587	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Dec%202025%2005:45:03%20GMT	https://sacred-texts.com/isl/bukhari/bh2/bh2_262.htm	C:/DK-SITES/islam/sacred-texts.com/isl/bukhari/bh2/bh2_262.html	(from https://sacred-texts.com/isl/bukhari/bh2/index.htm)
17:30:51	8208/8208	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Dec%202025%2005:45:03%20GMT	https://sacred-texts.com/isl/bukhari/bh2/bh2_263.htm	C:/DK-SITES/islam/sacred-texts.com/isl/bukhari/bh2/bh2_263.html	(from https://sacred-texts.com/isl/bukhari/bh2/index.htm)
17:30:52	6535/6535	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Dec%202025%2005:45:03%20GMT	https://sacred-texts.com/isl/bukhari/bh2/bh2_264.htm	C:/DK-SITES/islam/sacred-texts.com/isl/bukhari/bh2/bh2_264.html	(from https://sacred-texts.com/isl/bukhari/bh2/index.htm)
17:30:53	6529/6529	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Dec%202025%2005:45:03%20GMT	https://sacred-texts.com/isl/bukhari/bh2/bh2_265.htm	C:/DK-SITES/islam/sacred-texts.com/isl/bukhari/bh2/bh2_265.html	(from https://sacred-texts.com/isl/bukhari/bh2/index.htm)
17:30:54	6694/6694	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Dec%202025%2005:45:03%20GMT	https://sacred-texts.com/isl/bukhari/bh2/bh2_266.htm	C:/DK-SITES/islam/sacred-texts.com/isl/bukhari/bh2/bh2_266.html	(from https://sacred-texts.com/isl/bukhari/bh2/index.htm)
17:30:54	6626/6626	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Dec%202025%2005:45:03%20GMT	https://sacred-texts.com/isl/bukhari/bh2/bh2_267.htm	C:/DK-SITES/islam/sacred-texts.com/isl/bukhari/bh2/bh2_267.html	(from https://sacred-texts.com/isl/bukhari/bh2/index.htm)
17:30:55	7133/7133	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Dec%202025%2005:45:03%20GMT	https://sacred-texts.com/isl/bukhari/bh2/bh2_268.htm	C:/DK-SITES/islam/sacred-texts.com/isl/bukhari/bh2/bh2_268.html	(from https://sacred-texts.com/isl/bukhari/bh2/index.htm)
17:30:56	6771/6771	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Dec%202025%2005:45:03%20GMT	https://sacred-texts.com/isl/bukhari/bh2/bh2_269.htm	C:/DK-SITES/islam/sacred-texts.com/isl/bukhari/bh2/bh2_269.html	(from https://sacred-texts.com/isl/bukhari/bh2/index.htm)
17:30:56	6917/6917	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Dec%202025%2005:45:03%20GMT	https://sacred-texts.com/isl/bukhari/bh2/bh2_270.htm	C:/DK-SITES/islam/sacred-texts.com/isl/bukhari/bh2/bh2_270.html	(from https://sacred-texts.com/isl/bukhari/bh2/index.htm)
17:30:57	6796/6796	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Dec%202025%2005:45:03%20GMT	https://sacred-texts.com/isl/bukhari/bh2/bh2_271.htm	C:/DK-SITES/islam/sacred-texts.com/isl/bukhari/bh2/bh2_271.html	(from https://sacred-texts.com/isl/bukhari/bh2/index.htm)
17:30:58	6780/6780	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Dec%202025%2005:45:03%20GMT	https://sacred-texts.com/isl/bukhari/bh2/bh2_272.htm	C:/DK-SITES/islam/sacred-texts.com/isl/bukhari/bh2/bh2_272.html	(from https://sacred-texts.com/isl/bukhari/bh2/index.htm)
17:30:58	6504/6504	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Dec%202025%2005:45:03%20GMT	https://sacred-texts.com/isl/bukhari/bh2/bh2_273.htm	C:/DK-SITES/islam/sacred-texts.com/isl/bukhari/bh2/bh2_273.html	(from https://sacred-texts.com/isl/bukhari/bh2/index.htm)
17:30:59	6603/6603	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Dec%202025%2005:45:03%20GMT	https://sacred-texts.com/isl/bukhari/bh2/bh2_274.htm	C:/DK-SITES/islam/sacred-texts.com/isl/bukhari/bh2/bh2_274.html	(from https://sacred-texts.com/isl/bukhari/bh2/index.htm)
17:31:00	6904/6904	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Dec%202025%2005:45:03%20GMT	https://sacred-texts.com/isl/bukhari/bh2/bh2_275.htm	C:/DK-SITES/islam/sacred-texts.com/isl/bukhari/bh2/bh2_275.html	(from https://sacred-texts.com/isl/bukhari/bh2/index.htm)
17:31:00	6779/6779	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Dec%202025%2005:45:03%20GMT	https://sacred-texts.com/isl/bukhari/bh2/bh2_276.htm	C:/DK-SITES/islam/sacred-texts.com/isl/bukhari/bh2/bh2_276.html	(from https://sacred-texts.com/isl/bukhari/bh2/index.htm)
17:31:01	6501/6501	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Dec%202025%2005:45:03%20GMT	https://sacred-texts.com/isl/bukhari/bh2/bh2_277.htm	C:/DK-SITES/islam/sacred-texts.com/isl/bukhari/bh2/bh2_277.html	(from https://sacred-texts.com/isl/bukhari/bh2/index.htm)
17:31:02	6699/6699	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Dec%202025%2005:45:03%20GMT	https://sacred-texts.com/isl/bukhari/bh2/bh2_278.htm	C:/DK-SITES/islam/sacred-texts.com/isl/bukhari/bh2/bh2_278.html	(from https://sacred-texts.com/isl/bukhari/bh2/index.htm)
17:31:02	6787/6787	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Dec%202025%2005:45:03%20GMT	https://sacred-texts.com/isl/bukhari/bh2/bh2_279.htm	C:/DK-SITES/islam/sacred-texts.com/isl/bukhari/bh2/bh2_279.html	(from https://sacred-texts.com/isl/bukhari/bh2/index.htm)
17:31:03	9631/9631	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Dec%202025%2005:45:03%20GMT	https://sacred-texts.com/isl/bukhari/bh2/bh2_280.htm	C:/DK-SITES/islam/sacred-texts.com/isl/bukhari/bh2/bh2_280.html	(from https://sacred-texts.com/isl/bukhari/bh2/index.htm)
17:31:04	6561/6561	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Dec%202025%2005:45:04%20GMT	https://sacred-texts.com/isl/bukhari/bh2/bh2_281.htm	C:/DK-SITES/islam/sacred-texts.com/isl/bukhari/bh2/bh2_281.html	(from https://sacred-texts.com/isl/bukhari/bh2/index.htm)
17:31:05	6644/6644	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Dec%202025%2005:45:04%20GMT	https://sacred-texts.com/isl/bukhari/bh2/bh2_282.htm	C:/DK-SITES/islam/sacred-texts.com/isl/bukhari/bh2/bh2_282.html	(from https://sacred-texts.com/isl/bukhari/bh2/index.htm)
17:31:05	6567/6567	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Dec%202025%2005:45:04%20GMT	https://sacred-texts.com/isl/bukhari/bh2/bh2_283.htm	C:/DK-SITES/islam/sacred-texts.com/isl/bukhari/bh2/bh2_283.html	(from https://sacred-texts.com/isl/bukhari/bh2/index.htm)
17:31:05	7158/7158	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Dec%202025%2005:45:03%20GMT	https://sacred-texts.com/isl/bukhari/bh2/bh2_284.htm	C:/DK-SITES/islam/sacred-texts.com/isl/bukhari/bh2/bh2_284.html	(from https://sacred-texts.com/isl/bukhari/bh2/index.htm)
17:31:06	6653/6653	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Dec%202025%2005:45:03%20GMT	https://sacred-texts.com/isl/bukhari/bh2/bh2_285.htm	C:/DK-SITES/islam/sacred-texts.com/isl/bukhari/bh2/bh2_285.html	(from https://sacred-texts.com/isl/bukhari/bh2/index.htm)
17:31:07	6641/6641	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Dec%202025%2005:45:04%20GMT	https://sacred-texts.com/isl/bukhari/bh2/bh2_286.htm	C:/DK-SITES/islam/sacred-texts.com/isl/bukhari/bh2/bh2_286.html	(from https://sacred-texts.com/isl/bukhari/bh2/index.htm)
17:31:07	6592/6592	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Dec%202025%2005:45:04%20GMT	https://sacred-texts.com/isl/bukhari/bh2/bh2_287.htm	C:/DK-SITES/islam/sacred-texts.com/isl/bukhari/bh2/bh2_287.html	(from https://sacred-texts.com/isl/bukhari/bh2/index.htm)
17:31:08	6560/6560	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Dec%202025%2005:45:04%20GMT	https://sacred-texts.com/isl/bukhari/bh2/bh2_288.htm	C:/DK-SITES/islam/sacred-texts.com/isl/bukhari/bh2/bh2_288.html	(from https://sacred-texts.com/isl/bukhari/bh2/index.htm)
17:31:09	6790/6790	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Dec%202025%2005:45:04%20GMT	https://sacred-texts.com/isl/bukhari/bh2/bh2_289.htm	C:/DK-SITES/islam/sacred-texts.com/isl/bukhari/bh2/bh2_289.html	(from https://sacred-texts.com/isl/bukhari/bh2/index.htm)
17:31:09	7526/7526	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Dec%202025%2005:45:04%20GMT	https://sacred-texts.com/isl/bukhari/bh2/bh2_290.htm	C:/DK-SITES/islam/sacred-texts.com/isl/bukhari/bh2/bh2_290.html	(from https://sacred-texts.com/isl/bukhari/bh2/index.htm)
17:31:10	6717/6717	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Dec%202025%2005:45:04%20GMT	https://sacred-texts.com/isl/bukhari/bh2/bh2_291.htm	C:/DK-SITES/islam/sacred-texts.com/isl/bukhari/bh2/bh2_291.html	(from https://sacred-texts.com/isl/bukhari/bh2/index.htm)
17:31:10	6461/6461	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Dec%202025%2005:45:04%20GMT	https://sacred-texts.com/isl/bukhari/bh2/bh2_292.htm	C:/DK-SITES/islam/sacred-texts.com/isl/bukhari/bh2/bh2_292.html	(from https://sacred-texts.com/isl/bukhari/bh2/index.htm)
17:31:11	6651/6651	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Dec%202025%2005:45:04%20GMT	https://sacred-texts.com/isl/bukhari/bh2/bh2_293.htm	C:/DK-SITES/islam/sacred-texts.com/isl/bukhari/bh2/bh2_293.html	(from https://sacred-texts.com/isl/bukhari/bh2/index.htm)
17:31:12	7247/7247	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Dec%202025%2005:45:04%20GMT	https://sacred-texts.com/isl/bukhari/bh2/bh2_294.htm	C:/DK-SITES/islam/sacred-texts.com/isl/bukhari/bh2/bh2_294.html	(from https://sacred-texts.com/isl/bukhari/bh2/index.htm)
17:31:12	7331/7331	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Dec%202025%2005:45:04%20GMT	https://sacred-texts.com/isl/bukhari/bh2/bh2_295.htm	C:/DK-SITES/islam/sacred-texts.com/isl/bukhari/bh2/bh2_295.html	(from https://sacred-texts.com/isl/bukhari/bh2/index.htm)
17:31:13	6677/6677	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Dec%202025%2005:45:04%20GMT	https://sacred-texts.com/isl/bukhari/bh2/bh2_296.htm	C:/DK-SITES/islam/sacred-texts.com/isl/bukhari/bh2/bh2_296.html	(from https://sacred-texts.com/isl/bukhari/bh2/index.htm)
17:31:14	6520/6520	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Dec%202025%2005:45:04%20GMT	https://sacred-texts.com/isl/bukhari/bh2/bh2_297.htm	C:/DK-SITES/islam/sacred-texts.com/isl/bukhari/bh2/bh2_297.html	(from https://sacred-texts.com/isl/bukhari/bh2/index.htm)
17:31:14	6991/6991	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Dec%202025%2005:45:04%20GMT	https://sacred-texts.com/isl/bukhari/bh2/bh2_298.htm	C:/DK-SITES/islam/sacred-texts.com/isl/bukhari/bh2/bh2_298.html	(from https://sacred-texts.com/isl/bukhari/bh2/index.htm)
17:31:15	7452/7452	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Dec%202025%2005:45:04%20GMT	https://sacred-texts.com/isl/bukhari/bh2/bh2_299.htm	C:/DK-SITES/islam/sacred-texts.com/isl/bukhari/bh2/bh2_299.html	(from https://sacred-texts.com/isl/bukhari/bh2/index.htm)
17:31:16	6553/6553	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Dec%202025%2005:45:04%20GMT	https://sacred-texts.com/isl/bukhari/bh2/bh2_300.htm	C:/DK-SITES/islam/sacred-texts.com/isl/bukhari/bh2/bh2_300.html	(from https://sacred-texts.com/isl/bukhari/bh2/index.htm)
17:31:16	6587/6587	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Dec%202025%2005:45:04%20GMT	https://sacred-texts.com/isl/bukhari/bh2/bh2_301.htm	C:/DK-SITES/islam/sacred-texts.com/isl/bukhari/bh2/bh2_301.html	(from https://sacred-texts.com/isl/bukhari/bh2/index.htm)
17:31:17	6594/6594	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Dec%202025%2005:45:04%20GMT	https://sacred-texts.com/isl/bukhari/bh2/bh2_302.htm	C:/DK-SITES/islam/sacred-texts.com/isl/bukhari/bh2/bh2_302.html	(from https://sacred-texts.com/isl/bukhari/bh2/index.htm)
17:31:18	6892/6892	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Dec%202025%2005:45:04%20GMT	https://sacred-texts.com/isl/bukhari/bh2/bh2_303.htm	C:/DK-SITES/islam/sacred-texts.com/isl/bukhari/bh2/bh2_303.html	(from https://sacred-texts.com/isl/bukhari/bh2/index.htm)
17:31:18	7070/7070	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Dec%202025%2005:45:04%20GMT	https://sacred-texts.com/isl/bukhari/bh2/bh2_304.htm	C:/DK-SITES/islam/sacred-texts.com/isl/bukhari/bh2/bh2_304.html	(from https://sacred-texts.com/isl/bukhari/bh2/index.htm)
17:31:19	7297/7297	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Dec%202025%2005:45:04%20GMT	https://sacred-texts.com/isl/bukhari/bh2/bh2_305.htm	C:/DK-SITES/islam/sacred-texts.com/isl/bukhari/bh2/bh2_305.html	(from https://sacred-texts.com/isl/bukhari/bh2/index.htm)
17:31:20	6860/6860	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Dec%202025%2005:45:04%20GMT	https://sacred-texts.com/isl/bukhari/bh2/bh2_306.htm	C:/DK-SITES/islam/sacred-texts.com/isl/bukhari/bh2/bh2_306.html	(from https://sacred-texts.com/isl/bukhari/bh2/index.htm)
17:31:21	6595/6595	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Dec%202025%2005:45:04%20GMT	https://sacred-texts.com/isl/bukhari/bh2/bh2_307.htm	C:/DK-SITES/islam/sacred-texts.com/isl/bukhari/bh2/bh2_307.html	(from https://sacred-texts.com/isl/bukhari/bh2/index.htm)
17:31:21	6526/6526	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Dec%202025%2005:45:04%20GMT	https://sacred-texts.com/isl/bukhari/bh2/bh2_308.htm	C:/DK-SITES/islam/sacred-texts.com/isl/bukhari/bh2/bh2_308.html	(from https://sacred-texts.com/isl/bukhari/bh2/index.htm)
17:31:22	6540/6540	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Dec%202025%2005:45:04%20GMT	https://sacred-texts.com/isl/bukhari/bh2/bh2_309.htm	C:/DK-SITES/islam/sacred-texts.com/isl/bukhari/bh2/bh2_309.html	(from https://sacred-texts.com/isl/bukhari/bh2/index.htm)
17:31:23	7090/7090	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Dec%202025%2005:45:04%20GMT	https://sacred-texts.com/isl/bukhari/bh2/bh2_310.htm	C:/DK-SITES/islam/sacred-texts.com/isl/bukhari/bh2/bh2_310.html	(from https://sacred-texts.com/isl/bukhari/bh2/index.htm)
17:31:24	7946/7946	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Dec%202025%2005:45:04%20GMT	https://sacred-texts.com/isl/bukhari/bh2/bh2_311.htm	C:/DK-SITES/islam/sacred-texts.com/isl/bukhari/bh2/bh2_311.html	(from https://sacred-texts.com/isl/bukhari/bh2/index.htm)
17:31:24	6502/6502	---MCZ	200	added ('OK')	text/html	date:Wed,%2024%20Dec%202025%2005:45:04%20GMT	https://sacred-texts.com/isl/bukhari/bh2/bh2_312.htm	C:/DK-SITES/islam/sacred-texts.com/isl/bukhari/bh2/bh2_312.html	(from https://sacred-texts.com/isl/bukhari/bh2/index.htm)
